text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @chloewetzel2: Why is sean still on @DancingABC but sailor gets eliminated ..... i thought these issues were not supposed to happen with…,FALSE,0,NA,2019-10-22T02:11:19Z,FALSE,NA,1186465022496661505,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haddmad,21,TRUE,FALSE,NA,NA
RT @BrettSVergara: Sean Spicer being told he was safe before Hannah found out is honestly the most upset I’ve ever been at a TV show #DWTS…,FALSE,0,NA,2019-10-22T02:11:18Z,FALSE,NA,1186465019753615360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cmagda28,53,TRUE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:11:18Z,FALSE,NA,1186465017811439617,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NotKieth1,65,TRUE,FALSE,NA,NA
RT @PromotingAlly: Ally was in the bottom 2. OUR HEARTS STOP. Allygiance we need to VOTE HARDER. Ally don't deserve this. #DWTS #TeamTime2S…,FALSE,0,NA,2019-10-22T02:11:16Z,FALSE,NA,1186465010266099713,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ghostinbrooke,2,TRUE,FALSE,NA,NA
RT @spoonmoonjune: The people vote for Spicer are trying to make a point. They don't care about the show or dancing. This is why he should…,FALSE,0,NA,2019-10-22T02:11:16Z,FALSE,NA,1186465009267806211,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DiGarBlizz,1,TRUE,FALSE,NA,NA
"RT @DWTSInteract: Kel and Witney: Quickstep

Carrie Ann- 9
Len- 8
Bruno- 9

26/30

#TeamDanceWitKel #DWTS #DWTS28",FALSE,0,NA,2019-10-22T02:11:16Z,FALSE,NA,1186465007997018113,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1RASCALFLATTfan,3,TRUE,FALSE,NA,NA
RT @Allyj96: How has Sean Spicer not been eliminated yet??! #DWTS https://t.co/FGJ7ll3P4Z,FALSE,0,NA,2019-10-22T02:11:15Z,FALSE,NA,1186465007321567233,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",EATafoya,17,TRUE,FALSE,NA,NA
RT @BrettSVergara: Alan’s even better at stripping than Jed :/ #DWTS https://t.co/qGkHKU9xZL,FALSE,0,NA,2019-10-22T02:11:13Z,FALSE,NA,1186464998568144896,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DroginJennifer,29,TRUE,FALSE,NA,NA
Oh my goodness. This bottom two broke my heart. #DWTS both of you ladies are phenomenal.,FALSE,0,NA,2019-10-22T02:11:12Z,FALSE,NA,1186464994269057029,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gone_pecan,0,FALSE,FALSE,NA,NA
The snot shot though. Hate to see it #DWTS https://t.co/AXmDyDbk0N,FALSE,0,NA,2019-10-22T02:11:12Z,FALSE,NA,1186464992691998721,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lilnikkib,0,FALSE,FALSE,NA,NA
RT @usweekly: #DWTS included a ton of tears ... and an ending that left everyone shocked. https://t.co/J69OBVeDbi,FALSE,0,NA,2019-10-22T02:11:11Z,FALSE,NA,1186464988669628416,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",give2receivelov,3,TRUE,FALSE,NA,NA
#DWTS apparently did not learn anything from last season's fiasco. Why not put measures in place so it is an actual… https://t.co/q9AMt0RECy,FALSE,0,NA,2019-10-22T02:11:11Z,TRUE,NA,1186464987134550016,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",candyqueen,0,FALSE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:11:10Z,FALSE,NA,1186464985007955970,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JennyCrumrine,65,TRUE,FALSE,NA,NA
RT @vladsdwts: Never cast anyone tied to politics ever again after this season @DancingABC. What just happened tonight is completely ruinin…,FALSE,0,NA,2019-10-22T02:11:10Z,FALSE,NA,1186464984496332800,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LoriCJohnston,8,TRUE,FALSE,NA,NA
How is Spicer still there? How?I just don't understand.#DWTS,FALSE,0,NA,2019-10-22T02:11:10Z,FALSE,NA,1186464984454369285,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",WowItsJustine,0,FALSE,FALSE,NA,NA
"If Sean had any character, he would back out for the better dancer to continue....but what do we expect from a pers… https://t.co/vSL9ErXVpl",FALSE,0,NA,2019-10-22T02:11:09Z,TRUE,NA,1186464979895099393,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FamousA398,0,FALSE,FALSE,NA,NA
"RT @karinavela_: #DWTS y’all did sailor DIRTY, I’m sorry but neither one of them should’ve been in the bottom two. Sean, it’s time to go.",FALSE,0,NA,2019-10-22T02:11:08Z,FALSE,NA,1186464976153829376,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emily_bogansky,2,TRUE,FALSE,NA,NA
RT @Iamkelmitchell: Just finished my quick-step with @WitneyCarson on @DancingABC make sure to text KEL to 21523! #DWTS #TeamDanceWitKel ht…,FALSE,0,NA,2019-10-22T02:11:08Z,FALSE,NA,1186464975180701696,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",eyeHEARTkita,35,TRUE,FALSE,NA,NA
"RT @witloalanbama: the fact that ally was in the bottom 2, fuck y’all if you’re voting for sean. y’all fucked up big time #dwts",FALSE,0,NA,2019-10-22T02:11:07Z,FALSE,NA,1186464973213589505,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",AmandaPanda521,11,TRUE,FALSE,NA,NA
RT @divadejadiva1: i was really about to lose my ish over this show again lol they really messed me up when they robbed normani. i'm gonna…,FALSE,0,NA,2019-10-22T02:11:07Z,FALSE,NA,1186464972290908161,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PerfectAllyBroo,2,TRUE,FALSE,NA,NA
@dinahkiwi @DancingABC I wish my favorites had the support and votes of Ally’s fandom! I don’t understand how she was at the bottom! #DWTS,FALSE,0,dinahkiwi,2019-10-22T02:11:05Z,FALSE,1186462827650977794,1186464965454114819,4825330745,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheSushiAddict,0,FALSE,FALSE,NA,NA
"RT @roobahemakkar: Dear republicans, you already ruined America. Do you have to ruin dancing with the stars too? 🙁#DWTS https://t.co/OcUu6J…",FALSE,0,NA,2019-10-22T02:11:05Z,FALSE,NA,1186464965349269508,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Allyiscute1993,4,TRUE,FALSE,NA,NA
RT @LauraMoffett17: When you are outraged that Sailor went home and Spicey is still there and then you remember you voted for Grocery Store…,FALSE,0,NA,2019-10-22T02:11:05Z,FALSE,NA,1186464963302318081,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sgonterwitz,2,TRUE,FALSE,NA,NA
"We’ve enjoyed watching Sean on #DWTS as much as you have and are very glad he had this opportunity, but Sailor shou… https://t.co/SQWE3UEgbo",FALSE,0,NA,2019-10-22T02:11:04Z,TRUE,NA,1186464961557598209,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Kentexalinian,0,FALSE,FALSE,NA,NA
"RT @dwtsjobros: fck this damn show. fck sean spicer. y’all suck. if this is anything like last time, you’ve lost me. #DWTS",FALSE,0,NA,2019-10-22T02:11:04Z,FALSE,NA,1186464958738878464,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",spobycabello22,1,TRUE,FALSE,NA,NA
RT @_In_Zayn_: Why is Sean Spicer still there??! #DWTS https://t.co/hT0xE240E0,FALSE,0,NA,2019-10-22T02:11:04Z,FALSE,NA,1186464958248378370,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haddmad,16,TRUE,FALSE,NA,NA
RT @Ginger_Zee: What planet are we on #dwts ???,FALSE,0,NA,2019-10-22T02:11:03Z,FALSE,NA,1186464956545425408,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Soitenly125,25,TRUE,FALSE,NA,NA
Seriously crying for Sailor rn #DWTS,FALSE,1,NA,2019-10-22T02:11:03Z,FALSE,NA,1186464956486770688,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",katarina_alexis,0,FALSE,FALSE,NA,NA
RT @divadejadiva1: literally me when they were listing couples that were safe and ally was put in jeopardy #TeamTime2Shine #DWTS https://t.…,FALSE,0,NA,2019-10-22T02:11:03Z,FALSE,NA,1186464955995951106,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sroubdeaux,3,TRUE,FALSE,NA,NA
"@DancingABC That was a horrible ending for Saylor!!!! She got ripped off.
#DWTS",FALSE,1,DancingABC,2019-10-22T02:11:02Z,FALSE,NA,1186464949318639616,16222584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kayhardin59,0,FALSE,FALSE,NA,NA
RT @curtisadamski: you're exactly what is wrong with this show and why it won't survive much longer. vote for the TALENT in the competition…,FALSE,0,NA,2019-10-22T02:11:01Z,FALSE,NA,1186464945107587072,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",vladsdwts,1,TRUE,FALSE,NA,NA
"So happy another 5th harmony girl was spared the early &amp; unfair axe, but OMG! 😒 Sailor Brinkley was robbed. Boo! 😡 #dwts",FALSE,1,NA,2019-10-22T02:10:59Z,FALSE,NA,1186464937490702336,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SefraMack1,0,FALSE,FALSE,NA,NA
"#DWTS Season 28, Week 6 Peformances Playlist on YouTube https://t.co/FsKexDRi6k",FALSE,0,NA,2019-10-22T02:10:58Z,FALSE,NA,1186464934894428167,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DWTSInteract,0,FALSE,FALSE,NA,NA
"I don't wanna spoil anything for the West Coast, but I. AM. IN. SHOCK!! 

Thoughts on tonight's #DWTS elimination?… https://t.co/cmapV8xtEl",FALSE,0,NA,2019-10-22T02:10:58Z,TRUE,NA,1186464932889382916,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",desireemurphy_,0,FALSE,FALSE,NA,NA
RT @seanspicer: I finished my dance on @DancingABC My best scores so far.  Now I need your votes.  Voting closes soon. Please vote now. Tex…,FALSE,0,NA,2019-10-22T02:10:55Z,FALSE,NA,1186464923913801728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",STrump11,177,TRUE,FALSE,NA,NA
"#preORDER #theCollectionPlate #pack1
#RuLeZ 📏👨🏾‍🏭📐 🆑🅿️1️⃣ 💢 🤲🏾🍽3️⃣
https://t.co/ABLuNW65DZ
#beatport via @beatport… https://t.co/VU59bXVJRd",FALSE,0,NA,2019-10-22T02:10:55Z,TRUE,NA,1186464923825725440,NA,"<a href=""https://twitterrific.com/ios"" rel=""nofollow"">Twitterrific for iOS</a>",thekidouto,0,FALSE,FALSE,NA,NA
"RT @DancingABC: What a great way to kick off the night, @AllyBrooke! 💃🏽 #TeamTimeToShine #DWTS https://t.co/tNdCP8Lved",FALSE,0,NA,2019-10-22T02:10:55Z,FALSE,NA,1186464923469189121,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ally_BrookeCom,231,TRUE,FALSE,NA,NA
Eu tô tão triste pela eliminação da Sailor...na real nem ela nem a Ally deveriam estar no bottom two #DWTS https://t.co/tLnjI1Cwl7,FALSE,0,NA,2019-10-22T02:10:55Z,FALSE,NA,1186464921414000640,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",KeniaMatsuOhno,0,FALSE,FALSE,NA,NA
People upset about the results tonight. Yeah it sucks!! But it's like you've never realized this show has always be… https://t.co/qv8w7ABN9y,FALSE,0,NA,2019-10-22T02:10:55Z,TRUE,NA,1186464920566730752,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",wino_dogmom,0,FALSE,FALSE,NA,NA
Russia meddling in the voting of #DWTS https://t.co/4L22iFfAo3,FALSE,0,NA,2019-10-22T02:10:53Z,FALSE,NA,1186464912593293312,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",linda_her,0,FALSE,FALSE,NA,NA
RT @seanspicer: I finished my dance on @DancingABC My best scores so far.  Now I need your votes.  Voting closes soon. Please vote now. Tex…,FALSE,0,NA,2019-10-22T02:10:52Z,FALSE,NA,1186464908239503360,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Phil19524386,177,TRUE,FALSE,NA,NA
"RT @WinstonFrank10: Dear republicans, you already ruined America. Do you have to take #DWTS too? 🙄 https://t.co/O8cAeXSWWe",FALSE,0,NA,2019-10-22T02:10:52Z,FALSE,NA,1186464907824373760,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",gypsum,3,TRUE,FALSE,NA,NA
If it’s combined score from judges and audiences then how is Sean still on? He has the lowest score and I doubt 75%… https://t.co/PVaGSn5Htw,FALSE,1,NA,2019-10-22T02:10:51Z,TRUE,NA,1186464905731465216,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CassieOsorio1,0,FALSE,FALSE,NA,NA
RT @entranced01: How old is Sailor? Crying like her dog just died #DWTS,FALSE,0,NA,2019-10-22T02:10:51Z,FALSE,NA,1186464904863191040,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s_rewritten,1,TRUE,FALSE,NA,NA
RT @chloewetzel2: Why is sean still on @DancingABC but sailor gets eliminated ..... i thought these issues were not supposed to happen with…,FALSE,0,NA,2019-10-22T02:10:51Z,FALSE,NA,1186464904460427264,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kelc456,21,TRUE,FALSE,NA,NA
"RT @roobahemakkar: Dear republicans, you already ruined America. Do you have to ruin dancing with the stars too? 🙁#DWTS https://t.co/OcUu6J…",FALSE,0,NA,2019-10-22T02:10:51Z,FALSE,NA,1186464903843975169,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",BrittButterfly5,4,TRUE,FALSE,NA,NA
"RT @AllyBrooke: VOTING IS NOW OPEN!!!🚨 HERE WE GOOOOOO!!!

Text ALLY to 21523 to vote or vote online at https://t.co/1Z7HaCbAAn. #DWTS #Tea…",FALSE,0,NA,2019-10-22T02:10:50Z,FALSE,NA,1186464901893632000,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Ally_BrookeCom,381,TRUE,FALSE,NA,NA
RT @Carmenatorrr: @DancingABC @seanspicer If he doesn’t go home tonight I’m quitting #DWTS,FALSE,0,NA,2019-10-22T02:10:49Z,FALSE,NA,1186464896164253697,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",dreamerstar1000,1,TRUE,FALSE,NA,NA
https://t.co/Bhk5eeNt75 #DWTS,FALSE,0,NA,2019-10-22T02:10:48Z,FALSE,NA,1186464894192963584,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JetLoud_Caine,0,FALSE,FALSE,NA,NA
RT @seanspicer: Thank you for all of the support. I’m up 7th on @DancingABC tonight.  Please vote right at 8pm ET 20 times. Text SEAN 10 ti…,FALSE,0,NA,2019-10-22T02:10:48Z,FALSE,NA,1186464893500907521,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",STrump11,705,TRUE,FALSE,NA,NA
RT @PromotingAlly: Ally was in the bottom 2. OUR HEARTS STOP. Allygiance we need to VOTE HARDER. Ally don't deserve this. #DWTS #TeamTime2S…,FALSE,0,NA,2019-10-22T02:10:47Z,FALSE,NA,1186464888161476608,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PerfectAllyBroo,2,TRUE,FALSE,NA,NA
So this is a political show now?  @DancingABC #DWTS,FALSE,0,NA,2019-10-22T02:10:47Z,FALSE,NA,1186464887406497792,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",naomiboyce6359,0,FALSE,FALSE,NA,NA
I am in tears. Seriously? That White House guy (don't even know what he did) Sean Spicer  stays over the talented S… https://t.co/euxWkRflUW,FALSE,0,NA,2019-10-22T02:10:47Z,TRUE,NA,1186464887121338368,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",fashion1987a,0,FALSE,FALSE,NA,NA
RT @AliHemig: Am I the only one who saw that snot rocket shoot out of Sailor’s nose? 🥴 #DWTS,FALSE,0,NA,2019-10-22T02:10:45Z,FALSE,NA,1186464880213270528,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",s_rewritten,2,TRUE,FALSE,NA,NA
And I thought last season was bad...... #DWTS,FALSE,1,NA,2019-10-22T02:10:44Z,FALSE,NA,1186464875159138304,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TeamVanderslate,0,FALSE,FALSE,NA,NA
RT @AllyBrookeOn: 💔 #DWTS #TeamTime2Shine https://t.co/4dv1FwcqhR,FALSE,0,NA,2019-10-22T02:10:43Z,FALSE,NA,1186464873393225728,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MessyAzalean,15,TRUE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:10:43Z,FALSE,NA,1186464870146940930,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",DiGarBlizz,65,TRUE,FALSE,NA,NA
RT @tvgoldtweets: these two did not deserve bottom 2 at all #DWTS https://t.co/51tcnCvB28,FALSE,0,NA,2019-10-22T02:10:41Z,FALSE,NA,1186464864702779392,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AmandaBethP,40,TRUE,FALSE,NA,NA
Ugh @Lauren_Alaina's dance had me squalling 😭❤ #DWTS,FALSE,0,NA,2019-10-22T02:10:41Z,FALSE,NA,1186464862840541184,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",brebender17,0,FALSE,FALSE,NA,NA
"here’s a concept.... how about we vote for dancing ability, not politics. Thank you. #DWTS",FALSE,2,NA,2019-10-22T02:10:41Z,FALSE,NA,1186464861842296833,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucyhodgson22,0,FALSE,FALSE,NA,NA
"RT @AllyOnDWTS: WEEK 6 • @allybrooke and @sashafarber's QUICKSTEP dance is up on YouTube.

Watch here: https://t.co/8x5SfJ7nYY
#AllyOnDWTS…",FALSE,0,NA,2019-10-22T02:10:40Z,FALSE,NA,1186464858604105728,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Daydreamroyalty,51,TRUE,FALSE,NA,NA
RT @vladsdwts: Never cast anyone tied to politics ever again after this season @DancingABC. What just happened tonight is completely ruinin…,FALSE,0,NA,2019-10-22T02:10:39Z,FALSE,NA,1186464856062529536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marycsquared,8,TRUE,FALSE,NA,NA
RT @jtortiz96: Thank you Lauren and Gleb for that remarkable performance.😭❤️ #intears #DWTS,FALSE,0,NA,2019-10-22T02:10:39Z,FALSE,NA,1186464854036635648,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KaitlynDSims,25,TRUE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:10:38Z,FALSE,NA,1186464851528441856,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",paylea15,65,TRUE,FALSE,NA,NA
Another bs elimination #DWTS,FALSE,3,NA,2019-10-22T02:10:37Z,FALSE,NA,1186464848386899968,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",BobanDicapri,0,FALSE,FALSE,NA,NA
RT @thomassteven00: The fact Sailor got eliminated but Sean Spicer is still in the competition makes me sick to my stomach it’s Bristol Pal…,FALSE,0,NA,2019-10-22T02:10:37Z,FALSE,NA,1186464845731901440,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Merkitten17,1,TRUE,FALSE,NA,NA
RT @KarlJSchmid: There’s more #dwts tonight. Got a question for the stars or their pros you want @OnTheRedCarpet to ask? Send them my way!…,FALSE,0,NA,2019-10-22T02:10:37Z,FALSE,NA,1186464844796452865,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RealityLove7,6,TRUE,FALSE,NA,NA
RT @berstenwitlo: hannah &amp; alan’s week 6 samba! #dwts #teamalanbamahannah https://t.co/248eUJQlqd,FALSE,0,NA,2019-10-22T02:10:36Z,FALSE,NA,1186464843232108545,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",courtneyfutrell,10,TRUE,FALSE,NA,NA
"You are so brave, @SBrinkleyCook ! You did amazing this season and I loved watching you dance! Don't stop putting y… https://t.co/YJHfcNseQD",FALSE,0,NA,2019-10-22T02:10:36Z,TRUE,NA,1186464840174448640,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",rissbmerritt,0,FALSE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:10:35Z,FALSE,NA,1186464836072497152,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lauren_e03,65,TRUE,FALSE,NA,NA
voting for sean spicer on #DWTS is an act of white supremacy,FALSE,0,NA,2019-10-22T02:10:34Z,FALSE,NA,1186464835623620610,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",addisoncduke,0,FALSE,FALSE,NA,NA
RT @vladsdwts: Never cast anyone tied to politics ever again after this season @DancingABC. What just happened tonight is completely ruinin…,FALSE,0,NA,2019-10-22T02:10:33Z,FALSE,NA,1186464831366402048,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",angelabourbois,8,TRUE,FALSE,NA,NA
RT @smarterchild69: Sean Spicer staying on Dancing with the Stars and Sailor going home reminds me of that time I woke up and Donald Trump…,FALSE,0,NA,2019-10-22T02:10:33Z,FALSE,NA,1186464828459585536,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DanceyNancy,12,TRUE,FALSE,NA,NA
@DancingABC  #SeanSpicer fans are the Lori Laughlin of #DWTS taking a spot from other worthy dancers,FALSE,1,DancingABC,2019-10-22T02:10:33Z,FALSE,NA,1186464827872550912,16222584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SusanMills158,0,FALSE,FALSE,NA,NA
"RT @dwtswift: The fact that Sean S***** has not been in the bottom two once, and yet one of the technically better dancers on the show went…",FALSE,0,NA,2019-10-22T02:10:33Z,FALSE,NA,1186464827709034496,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dancingoth92,1,TRUE,FALSE,NA,NA
Sean is getting all those hick ass conservatives to vote for him. The same people who don’t have an ounce of rhythm… https://t.co/RGLOJRQUNx,FALSE,2,NA,2019-10-22T02:10:32Z,TRUE,NA,1186464827033694213,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Morenitapetite2,0,FALSE,FALSE,NA,NA
RT @BrettSVergara: Sean Spicer being told he was safe before Hannah found out is honestly the most upset I’ve ever been at a TV show #DWTS…,FALSE,0,NA,2019-10-22T02:10:31Z,FALSE,NA,1186464823372111872,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",haddmad,53,TRUE,FALSE,NA,NA
RT @tvgoldtweets: these two did not deserve bottom 2 at all #DWTS https://t.co/51tcnCvB28,FALSE,0,NA,2019-10-22T02:10:30Z,FALSE,NA,1186464819014012928,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CianaEnyoFace,40,TRUE,FALSE,NA,NA
Absolutely the judges scores should be weighed more than votes. It’s beyond ridiculous to turn this into a populari… https://t.co/3yAeysEspB,FALSE,0,NA,2019-10-22T02:10:30Z,TRUE,NA,1186464815805554689,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",littlez_527,0,FALSE,FALSE,NA,NA
On another note I know Sailor has a boyfriend but is anyone else sensing some serious vibes between her and Val? Ev… https://t.co/5fhQiyMdJ9,FALSE,0,NA,2019-10-22T02:10:29Z,TRUE,NA,1186464814639583232,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jamiekristine_,0,FALSE,FALSE,NA,NA
"#DWTS Now we all know who should have gone home tonight and it wasn't Sailor. Not calling any names, but his initia… https://t.co/xdDNTfUWlQ",FALSE,0,NA,2019-10-22T02:10:29Z,TRUE,NA,1186464814383677441,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",onedarlinperson,0,FALSE,FALSE,NA,NA
RT @BrettSVergara: Live footage of me hearing Sean Spicer made it through another week #DWTS https://t.co/pp3nG2OPQz,FALSE,0,NA,2019-10-22T02:10:29Z,FALSE,NA,1186464813574164480,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",paigebaughmann,65,TRUE,FALSE,NA,NA
"RT @DWTSInteract: #DWTS WEEKS 5/6 LEADERBOARD

James &amp; Emma- 26 + 27 = 53
Ally &amp; Sasha- 27 + 25 = 52
Kel &amp; Witney- 26 + 26 = 52
Kate &amp; Pash…",FALSE,0,NA,2019-10-22T02:10:28Z,FALSE,NA,1186464810411515904,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",snowdanceshuu,8,TRUE,FALSE,NA,NA
